run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-05T19:00:00Z,1,1,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.4041411131132655
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-05T20:00:00Z,2,2,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.2434545218494186
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-05T21:00:00Z,3,3,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.16946089503960177
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-05T22:00:00Z,4,4,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.15766590961804594
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-05T23:00:00Z,5,5,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.18867915267350538
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-06T00:00:00Z,6,6,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.1579489829403967
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-06T01:00:00Z,7,7,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.11364387826294155
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-06T02:00:00Z,8,8,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.038357748428621996
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-06T03:00:00Z,9,9,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.025462778092792487
forecast-59c63f150c1d2635b16c1f15,turbine_1,2026-02-05T18:00:00Z,2026-02-06T04:00:00Z,10,10,ml-9ffc3398a6c80f479aed4063,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.015378622804643416
