run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-24T19:00:00Z,1,1,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.01695821030074479
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-24T20:00:00Z,2,2,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.01951624692396814
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-24T21:00:00Z,3,3,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.014723346361391665
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-24T22:00:00Z,4,4,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.011541097112045151
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-24T23:00:00Z,5,5,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.010965517074651265
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-25T00:00:00Z,6,6,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.011127058935746392
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-25T01:00:00Z,7,7,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.011022619244877963
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-25T02:00:00Z,8,8,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.019589673063322655
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-25T03:00:00Z,9,9,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.02390945000172795
forecast-cd70580e1a80acd1787b0cf6,turbine_2,2026-02-24T18:00:00Z,2026-02-25T04:00:00Z,10,10,ml-03e3b3999293875db412a925,gfs-fd211ad326fb12988bc8a3f4,verified_object_version,0.03748685354174175
