run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-05T19:00:00Z,1,1,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.3371078726385093
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-05T20:00:00Z,2,2,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.19871102148879596
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-05T21:00:00Z,3,3,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.16381805204518182
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-05T22:00:00Z,4,4,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.13392039573868553
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-05T23:00:00Z,5,5,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.20017354904679432
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T00:00:00Z,6,6,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.14954937682260913
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T01:00:00Z,7,7,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.09182008733521502
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T02:00:00Z,8,8,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.04145363549366515
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T03:00:00Z,9,9,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.01932210892652597
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T04:00:00Z,10,10,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.013307588872092213
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T05:00:00Z,11,11,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.014351094353719174
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T06:00:00Z,12,12,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.015596441838014091
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T07:00:00Z,13,13,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.1371067487107697
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T08:00:00Z,14,14,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.446476140868582
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T09:00:00Z,15,15,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.657024665381676
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T10:00:00Z,16,16,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9578228184442787
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T11:00:00Z,17,17,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9563005938039394
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T12:00:00Z,18,18,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9570786612534654
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T13:00:00Z,19,19,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9560142340406248
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T14:00:00Z,20,20,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9568721376754994
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T15:00:00Z,21,21,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9585666578911078
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T16:00:00Z,22,22,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9650778011989413
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T17:00:00Z,23,23,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9549161631019547
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T18:00:00Z,24,24,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.947267324210883
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T19:00:00Z,25,25,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.9188358291604364
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T20:00:00Z,26,26,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.856926276901482
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T21:00:00Z,27,27,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.6536654105447728
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T22:00:00Z,28,28,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.4846949568401563
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-06T23:00:00Z,29,29,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.21057593699567637
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T00:00:00Z,30,30,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.10238174394355057
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T01:00:00Z,31,31,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.019856275079856933
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T02:00:00Z,32,32,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.013427676429724145
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T03:00:00Z,33,33,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.012323953515453512
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T04:00:00Z,34,34,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.04242838925751419
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T05:00:00Z,35,35,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.2172328283534071
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T06:00:00Z,36,36,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.536796061353528
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T07:00:00Z,37,37,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.5124086993977476
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T08:00:00Z,38,38,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.43600325762742953
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T09:00:00Z,39,39,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.29504748927152324
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T10:00:00Z,40,40,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.11903463274025838
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T11:00:00Z,41,41,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.09765597609629546
forecast-7f2a424f9b240e6076be9dc2,turbine_2,2026-02-05T18:00:00Z,2026-02-07T12:00:00Z,42,42,ml-03e3b3999293875db412a925,gfs-de975058bbbe0c5099edf51a,verified_object_version,0.06905396913923756
