run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-03T19:00:00Z,1,1,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.2500820147541527
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-03T20:00:00Z,2,2,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.2982069500295611
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-03T21:00:00Z,3,3,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.29605361960224297
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-03T22:00:00Z,4,4,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.20116695323523867
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-03T23:00:00Z,5,5,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.22554708337216633
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T00:00:00Z,6,6,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.48924007417354504
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T01:00:00Z,7,7,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.21857440062341935
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T02:00:00Z,8,8,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.09101633581277206
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T03:00:00Z,9,9,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.04700888897085859
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T04:00:00Z,10,10,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.0349597662640711
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T05:00:00Z,11,11,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.015218239828602265
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T06:00:00Z,12,12,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.022633455217258375
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T07:00:00Z,13,13,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.03725645231070859
forecast-7a520ceb23ab85117a90df94,turbine_2,2026-02-03T18:00:00Z,2026-02-04T08:00:00Z,14,14,ml-03e3b3999293875db412a925,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.0532675231316094
