run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-12T19:00:00Z,1,1,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.02185014089165266
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-12T20:00:00Z,2,2,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.014862666301299315
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-12T21:00:00Z,3,3,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.013677353369906053
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-12T22:00:00Z,4,4,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.013477724000533486
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-12T23:00:00Z,5,5,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.01405561935244845
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T00:00:00Z,6,6,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.01419691755502342
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T01:00:00Z,7,7,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.0264247713576575
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T02:00:00Z,8,8,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.034818377927319955
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T03:00:00Z,9,9,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.019537774396512858
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T04:00:00Z,10,10,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.016906898957973537
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T05:00:00Z,11,11,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.017150076517564256
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T06:00:00Z,12,12,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.016562919209072824
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T07:00:00Z,13,13,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.023576097604376678
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T08:00:00Z,14,14,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.03518645635833137
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T09:00:00Z,15,15,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.02571667167709632
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T10:00:00Z,16,16,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.02997778504220991
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T11:00:00Z,17,17,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.031054545009211176
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T12:00:00Z,18,18,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.031205491655595274
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T13:00:00Z,19,19,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.03204778243561493
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T14:00:00Z,20,20,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.033291458885624264
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T15:00:00Z,21,21,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.051504698771874496
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T16:00:00Z,22,22,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.09173657610439037
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T17:00:00Z,23,23,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.13608944055105202
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T18:00:00Z,24,24,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.2562014681135478
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T19:00:00Z,25,25,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.3368735071936122
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T20:00:00Z,26,26,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.4659948991165796
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T21:00:00Z,27,27,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.7648343736763943
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T22:00:00Z,28,28,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.7561446988882364
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-13T23:00:00Z,29,29,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.52686398885877
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T00:00:00Z,30,30,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.5172337211138075
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T01:00:00Z,31,31,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.5123753335353107
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T02:00:00Z,32,32,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.40251221078331845
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T03:00:00Z,33,33,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.4241579119617437
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T04:00:00Z,34,34,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.5513403857138508
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T05:00:00Z,35,35,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.6488812083576636
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T06:00:00Z,36,36,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.8556569400228968
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T07:00:00Z,37,37,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.8884347052351924
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T08:00:00Z,38,38,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.8068349645983351
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T09:00:00Z,39,39,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.7894561179813281
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T10:00:00Z,40,40,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.8682829164089259
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T11:00:00Z,41,41,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.7334969729302773
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T12:00:00Z,42,42,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.7082539729971871
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T13:00:00Z,43,43,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.5205415288087127
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T14:00:00Z,44,44,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.17183932341607813
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T15:00:00Z,45,45,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.22332824518301372
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T16:00:00Z,46,46,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.10957484224436242
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T17:00:00Z,47,47,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.04154508939245538
forecast-403ee871c82a7f7d30384fb0,turbine_1,2026-02-12T18:00:00Z,2026-02-14T18:00:00Z,48,48,ml-9ffc3398a6c80f479aed4063,gfs-380504a5a9b2bd88e1f3432a,verified_object_version,0.05970566899772253
