run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-17T19:00:00Z,1,1,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.9163074234094019
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-17T20:00:00Z,2,2,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8178550906747308
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-17T21:00:00Z,3,3,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8759171816134316
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-17T22:00:00Z,4,4,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8606573186308495
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-17T23:00:00Z,5,5,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8393280023414929
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-18T00:00:00Z,6,6,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8498214235751199
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-18T01:00:00Z,7,7,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8373682773260637
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-18T02:00:00Z,8,8,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8012763821085496
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-18T03:00:00Z,9,9,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.8458255855167677
forecast-8098dd0a07f3b4f2e21004f7,turbine_1,2026-02-17T18:00:00Z,2026-02-18T04:00:00Z,10,10,ml-9ffc3398a6c80f479aed4063,gfs-2a3e38b40450fa05a15b4ac1,verified_object_version,0.9396823800568007
