run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-01-31T19:00:00Z,1,1,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.012605023363555234
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-01-31T20:00:00Z,2,2,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.009409797204958992
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-01-31T21:00:00Z,3,3,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.02667827009572027
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-01-31T22:00:00Z,4,4,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.05972457930713432
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-01-31T23:00:00Z,5,5,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.12245747351120347
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T00:00:00Z,6,6,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.29655747154874373
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T01:00:00Z,7,7,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.36970521209709345
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T02:00:00Z,8,8,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.31937800723752435
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T03:00:00Z,9,9,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.20241597085812799
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T04:00:00Z,10,10,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.42004989884789556
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T05:00:00Z,11,11,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.4731805859227161
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T06:00:00Z,12,12,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.8054038726377551
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T07:00:00Z,13,13,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7551219035369401
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T08:00:00Z,14,14,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.6886397002217284
forecast-d24f50022b3c5b929db71f38,turbine_2,2026-01-31T18:00:00Z,2026-02-01T09:00:00Z,15,15,ml-03e3b3999293875db412a925,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7114048198820023
