run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-13T19:00:00Z,1,1,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.4255473451378421
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-13T20:00:00Z,2,2,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.5604818953847206
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-13T21:00:00Z,3,3,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.44777615750541455
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-13T22:00:00Z,4,4,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.5422801911510897
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-13T23:00:00Z,5,5,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.46402398799642947
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T00:00:00Z,6,6,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.362272310028098
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T01:00:00Z,7,7,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.30774424072931467
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T02:00:00Z,8,8,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.20162928766766586
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T03:00:00Z,9,9,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.2341082585747482
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T04:00:00Z,10,10,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.21887406557264427
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T05:00:00Z,11,11,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.2717863948377678
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T06:00:00Z,12,12,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.4046393887671984
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T07:00:00Z,13,13,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.3131643265469218
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T08:00:00Z,14,14,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.3039796858106452
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T09:00:00Z,15,15,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.17608155667386802
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T10:00:00Z,16,16,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.050249300507658495
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T11:00:00Z,17,17,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.042254538762058286
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T12:00:00Z,18,18,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.035610123261660825
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T13:00:00Z,19,19,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.03594863951136992
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T14:00:00Z,20,20,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.06052096909922691
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T15:00:00Z,21,21,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.05789140622308808
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T16:00:00Z,22,22,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.03155738952039683
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T17:00:00Z,23,23,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.02707221463501608
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T18:00:00Z,24,24,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.06744217190341173
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T19:00:00Z,25,25,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.018343814172332218
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T20:00:00Z,26,26,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.01338595948455984
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T21:00:00Z,27,27,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.0145742785302731
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T22:00:00Z,28,28,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.01387353294539967
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-14T23:00:00Z,29,29,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.012221923650886646
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T00:00:00Z,30,30,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.012046971434277937
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T01:00:00Z,31,31,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.014122197141727577
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T02:00:00Z,32,32,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.03175458949987253
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T03:00:00Z,33,33,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.04508325537093741
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T04:00:00Z,34,34,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.10959996731706478
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T05:00:00Z,35,35,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.22670722393274223
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T06:00:00Z,36,36,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.2927363834539295
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T07:00:00Z,37,37,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.43631846645688543
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T08:00:00Z,38,38,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.7875616719326957
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T09:00:00Z,39,39,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.8369306145279254
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T10:00:00Z,40,40,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.8568294044274707
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T11:00:00Z,41,41,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.8134813447058824
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T12:00:00Z,42,42,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.9173407561180343
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T13:00:00Z,43,43,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.9770471426567715
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T14:00:00Z,44,44,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.9638451459505949
forecast-f9d73a002c7ba52b1a0c30f1,turbine_2,2026-02-13T18:00:00Z,2026-02-15T15:00:00Z,45,45,ml-03e3b3999293875db412a925,gfs-77399ca6ad434f7f84072593,verified_object_version,0.9490027986213662
